likes_per_minute,video_id,video_title,upload_date,upload_time,view_count,like_count,comment_count,video_duration,tags,day,duration,minutes,interaction_score,Sort_order
471,zvSV3KVAxjA,Has Pro Cycling Screwed Itself? | The GCN Show Ep. 242,29/08/2017,10:10.0,187144,2357,1011,05:56:00,"['GCN SHOW', 'CYCLING news', 'cycling show', 'vuelta', 'pro cycling', 'cannondale drapac', 'team sky', 'fixie', 'bike brakes', 'road cycling', 'tech of the week', 'bike news', 'cycling shorts', 'cycling shoes', 'road racing', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'simon richardson', 'matt stephens', 'au17', 'sec-show', 'gc11shs', 'c3', 'q1', 'e3', 'gc11sab', 'gc11shb', '?', '?', '?']",Tuesday,4-6,5,6.63,5
469,KADe1gFSVE8,Inside The Team Sky Race Hub | Vuelta a Espa?a 2017,22/08/2017,00:01.0,153520,2346,254,05:39:00,"['team sky', 'pinarello', 'cycling', 'road cycling', 'road racing', 'chris froome', 'vuelta', 'vuelta a espana', 'tour of spain', 'team bus', 'dave brailsford', 'david brailsford', 'marginal gains', 'froomey', 'race hub', 'grand tour', 'uci', 'world tour', 'pro cyclist', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'dan lloyd', 'au17', 'sec-featureplve17', 'gc04s1', '?', '?', '?', 'plve17']",Tuesday,4-6,5,3.13,5
466,#NAME?,7 Top Tips To Corner Faster On A Road Bike,10/08/2022,13:42.0,68680,2330,169,05:47:00,"['cornering', 'cornering bike', 'corner', 'how to corner', 'how to', 'top tips', 'cornering tips', 'corner faster', 'corner fast', 'faster', 'racing', 'corners', 'corner quickly', 'speed', 'high speed', 'technique', 'cycling technique', 'cornering technique', 'skills', 'cycling skills', 'bike skills', 'like a pro', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'Top 10', 'GCN Cycling', 'velo', 'sec-top-10', 'sca15', 'gc21s', '?', 'c1', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?19', '?', '?', '4783']",Wednesday,4-6,5,5.68,5
465,RPqymDuKc-Q,Are Helmets Just A Distraction From The Bigger Issue? | The GCN Show 308,04/12/2018,58:06.0,120940,2329,990,05:30:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'gcn show', 'show', 'helmet', 'cycling helmet', 'helmet debate', 'rider safety', 'safety', 'city cycling', 'bike path', 'issue', 'traffic', 'congestion', 'motorists', 'angry', 'aggression', 'team sky', 'new kit', 'scientist', 'experiment', 'data', 'gcn hack', 'hack', 'bodge', 'GCN Cycling', 'Cycling Tips', 'cycling workout', 'cycling training', 'velo', 'emma pooley', 'simon richardson', '?', 'sca15', 'b1', 'gc11shs', 'gc04s1', 'c3', '?', 'r1', 'h3', 'gc11sas', 'q1', 'g3', 'f2', '?', '?', '?', '?']",Tuesday,4-6,5,10.09,5
464,z5-zkiKQto8,How To Not Maintain Your Bike - Road Bike Maintenance,30/01/2017,09:40.0,177192,2323,206,05:40:00,"['bike maintenance', 'bike repair', 'bicycle repair', 'allen keys', 'hex wrench', 'tyre pressure', 'pedal removal', 'wheel truing', 'using a bike stand', 'tyre inflation', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'canyon', 'park tool', 'topeak', 'park tools', 'zipp wheels', 'continental tyres', 'ja17', 'sec-maint-mon', 'plma101', 'pllap', 'sca15', 'r1', 'h3', 'gc11sas', 'e1', 'n1', 'p1', 'f3']",Monday,4-6,5,2.43,5
463,6DpciIZD1Ow,Does Power To Weight Ratio Really Matter?,10/10/2018,17:55.0,79126,1854,348,04:24:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'power', 'watts', 'power to weight', 'power to weight ration', 'w/kg', 'watts per kg', 'watts per kilo', 'watts per kilogram', 'weight', 'body weight', 'light', 'climbing', 'cycling uphill', 'downhill', 'descending', 'ftp', 'ftp to weight', '6.8kg', 'uci weight limit', 'GCN Cycling', 'Cycling tips', 'cycling workout', 'cycling training', 'velo', 'emma pooley', 'sec-feature', 'b1', 'gc11shs', 'gc04s1', 'c3', 'r1', 'h3', 'gc11sas', '?', 'p1', 'd2', '?', '?', '?', '?', '?']",Wednesday,4-6,4,6.57,5
462,fiJE4Wwg3BY,6 Easy Things About Being A Professional Cyclist,07/04/2022,00:18.0,46889,1851,91,04:35:00,"['easy', 'easiest', 'pro', 'professional', 'pro cycling', 'pro cyclist', 'cyclist', 'cycling', 'professional cyclist', 'bike rider', 'rider', 'racer', 'racing', 'living the dream', 'dream', 'massage', 'massages', 'soigneur', 'team', 'pro team', 'team bus', 'travel', 'mechanic', 'clean', 'sun', 'best', 'roads', 'life', 'like', 'inside', 'peloton', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'Top 10', 'GCN Cycling', 'velo', 'manon', 'sec-top-10', 'sca15', 'gc21s', 'c1', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?20', '?', '?', '?', '4650']",Thursday,4-6,4,5.76,5
457,rgvEsWWzmEk,5 Cycling Legends ? Where Are They Now?,07/01/2016,00:00.0,218324,1831,172,04:36:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'ja16', 'sec-top-10', 'cdl', 'pdl', 'pro cycling', 'pro cyclists', 'where are they now', 'cycling career', 'michele bartoli', 'evgeni berzin', 'cycling legends', 'kevin livignstone', 'andy hampsten']",Thursday,4-6,4,1.6,5
455,SqckU3FMToY,Devious Tricks To Play On Your Cycling Mates!,30/07/2021,00:22.0,65822,2278,244,05:43:00,"['tricks', 'jokes', 'practical', 'cheeky', 'beat', 'mates', 'friends', 'buddies', 'group', 'fun', 'fake', 'pretend', 'tired', 'exhausted', 'air', 'tyres', 'pressure', 'hill', 'route', 'directions', 'social', 'annoy', 'practical jokes', 'keep up', 'drop', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'Top 10', 'GCN Cycling', 'velo', 'sec-top-10', 'sca15', 'gc21s', '?', 'r1', 'c1', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?20', '?', '?']",Friday,4-6,5,6.99,5
453,9NlV4tTljeM,How Should We Talk About Dopers? | The GCN Show Ep. 263,23/01/2018,51:13.0,129459,2269,1110,05:12:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'doping', 'dopers', 'drugs', 'zabel', 'valverde', 'armstrong', 'lance armstrong', 'david millar', 'world record', 'penny farthing', 'mark beaumont', 'hack/bodge', 'caption competition', 'extreme corner', 'GCN Cycling', 'Cycling Tips', 'cycling workout', 'cycling training', 'velo', 'gcn show', 'sec-show', 'gc11shs', 'gc04s1', 'c3', 'h3', 'gc11sas', 'q1', 'g2', 'gc15s', '?', '?', '?', '?', '?']",Tuesday,4-6,5,10.27,5
452,BmvugYx8HBk,6 Mistakes To Avoid In Your First Sportive | GCN's Road Cycling Tips,27/06/2018,06:32.0,104857,2261,279,05:18:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'sportive', 'sportive tactics', 'sportive mistakes', 'sportive planning', 'sportive tips', 'beginner tips', 'first sportive', 'long ride', 'first long ride', 'nutrition', 'cycling excuses', 'getting lost', 'GCN Cycling', 'cycling tips', 'cycling workout', 'cycling training', 'velo', 'emma pooley', 'sec-top-10', 'sca15', 'gc21s', 'b1', 'gc11shs', 'gc04s1', 'c3', 'r1', 'c1', 'h3', 'gc11sas', 'p1', 'd2', '?', '?', '?', '?', '?', '?', '?', '3278']",Wednesday,4-6,5,4.67,5
450,_vBUWWI_BdI,GCN Vs. Zwift - Live! Si Richardson Takes On The Watopia Volcano And You,07/02/2017,54:58.0,209807,2705,172,06:00:00,"['Zwift', 'GCN', 'gcn vs zwift', 'simon richardson zwift', 'watopia volcanoGCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'f17', 'sec-feature', 'sca15', 'gc21s', 'gc11shs', 'c3', 'sreyn15', 'q1', 'i3', 'v1', 'b2', 'gc15s', 'gc22b']",Tuesday,4-6,6,2.1,5
449,kY2nrJnYOCQ,Are You Ready For Cyclo-cross? | 5 CX Pre-Season Essentials,23/08/2019,20:01.0,43016,2246,125,05:17:00,"['cyclo-cross', 'cx', 'cyclocross', 'racing', 'race', 'cyclocross race', 'preseason', 'pre-race', 'checklist', 'prepare', 'how to', 'start', 'chain', 'cassette', 'cyclocross bike', 'cyclo-cross bike', 'cx bike', 'train', 'training', 'run', 'running', 'workout', 'plan', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'jeremy', 'powers', 'jeremy powers', 'sec-top-10', 'sca15', 'gc11shs', '?', 'c3', 'r1', 'h3', 'gc11sas', '?', 'f3', '?', '?', '?', '3700']",Friday,4-6,5,7.9,5
447,y9qfceJyna0,Weird And Wonderful Tech From The Taipei Bike Show,11/03/2016,00:03.0,136459,1788,135,04:50:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'mar16', 'sec-feature', 'chgc', 'csr', 'psr', 'taipei bike show 2016', 'taipei', 'taiwan', 'tech', 'commuter bike', 'folding bike', 'cargo bike', 'weird tech', 'bike tech', 'trade show', 'cycling show', 'wood bike', 'bianda', 'geros', 'tern']",Friday,4-6,4,2.2,5
440,k9gQFeb4x1E,How To Pack Up & Travel Abroad With A Bike,15/06/2022,36:46.0,71235,2200,232,05:46:00,"['travel', 'abroad', 'plane', 'flight', 'flying', 'fly', 'flies', 'with a bike', 'with a bicycle', 'bike packing', 'packing', 'travelling', 'travels', 'going to', 'summer', 'summer time', 'tips', 'tricks', 'tip', 'top tip', 'rent', 'insurance', 'bike insurance', 'insure', 'maintenance', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'How To', 'bike skills', 'cycling skills', 'GCN Cycling', 'velo', 'sec-how-to', 'sca15', 'gc21s', '?', 'c1', '?', 'n1', 'f3', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?17', '?', '?', '4727']",Wednesday,4-6,5,6.32,5
440,wixczXPDhIQ,Primo? Rogli?'s Bianchi Oltre XR4,30/09/2017,00:05.0,118573,1762,117,04:22:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'bianchi', 'pro bike', 'bianchi oltre', 'oltre', 'celeste', 'primoz roglic', 'roglic', 'shimano', 'dura ace', 'dura-ace', 'shimano dura-ace', 'pioneer', 'light weight', 'aero bike', 'GCN Cycling', 'Cycling Tips', 'cycling workout', 'cycling training', 'velo', 'Tom Last', 'sec-feature', 'plpb16', 'plte', '?', '?']",Saturday,4-6,4,2.36,5
436,kTgOcsRHxbU,Grumpy Cyclists Are Slower - Is That You? | The GCN Show Ep. 300,09/10/2018,26:47.0,103230,1744,411,04:31:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'gcn show', 'show', 'grumpy', 'angry', 'slow', 'fast', 'slower', 'grumpy slower', 'bad mood', 'short temper', 'psychology', 'research', 'article', 'study', 'floyd landis', 'lance armstrong', 'new team', 'team', 'sponsor', 'e bike', 'ebikes', 'motor', 'red hook', 'GCN Cycling', 'Cycling Tips', 'cycling workout', 'cycling training', 'velo', 'dan lloyd', 'ollie bridgewood', '?', 'sca15', 'gc21s', 'gc11shs', 'gc04s1', 'c3', 'r1', 'h3', 'gc11sas', 'q1', 'b2', '?', '?', '?', '?', '?', '?', '3382']",Tuesday,4-6,4,5.62,5
436,tijn1HmhUNo,How To Survive An Epic Climb | Tips To Master Killer Climbs,23/01/2019,44:47.0,85577,2182,189,05:10:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'epic climb', 'killer climb', 'big climb', 'survive', 'survive climb', 'long climb', 'steep climb', 'tips', 'top tips', 'how to', 'preparation', 'pacing', 'pacing strategy', 'cadence', 'oman', 'eat', 'nutrition', 'mentality', 'GCN Cycling', 'Cycling tips', 'cycling workout', 'cycling training', 'velo', 'chris opie', 'emma pooley', 'sec-how-to', 'sca15', 'gc21s', 'gc11shs', 'gc04s1', 'c3', 'r1', 'c1', 'h3', 'gc11sas', '?', 'p1', '?', '?', '?', '?', '??']",Wednesday,4-6,5,4.56,5
435,-9EMGvzUboA,How To Train Less And Ride Faster | Training Efficiently With The Time You Have,27/02/2019,25:04.0,87629,2175,191,05:52:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'threshold', 'ftp', 'endurance', 'training', 'train', 'cycling training', 'endurance training', 'intervals', 'interval training', 'rest day', 'recover', 'recovery', 'hiit', 'efficient', 'efficiency', 'time', 'calpe', 'ride faster', 'fast', 'faster', 'ride', 'quicker', 'climb', 'climbing', 'GCN Cycling', 'Cycling tips', 'cycling workout', 'velo', 'sec-how-to', 'pltr', 'gc21s', 'b1', 'gc11shs', 'c3', 'r1', 'c1', 'h3', 'gc11sas', '?', 'p1', '?', '?', '?', '?', '?', '?', '?', '3523']",Wednesday,4-6,5,4.56,5
435,CSw3L46B46A,Chris Froome's New Ultralight Pinarello F8 Climbing Bike | Tour De France 2016,09/07/2016,00:01.0,235486,1741,224,04:38:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 'jul16', 'sec-feature', 'pltdf16', 'gc11sas', 'Team Sky', 'Pinarello', 'Shimano', 'fizik', 'Chris Froome', 'Tour de France', 'Le Tour', 'TDF', 'Yellow Jersey', 'Dura Ace']",Saturday,4-6,4,1.66,5
433,cWySTOiTqyQ,How To True A Disc Brake Rotor On Your Bike,05/06/2017,00:03.0,121003,1734,152,04:07:00,"['disc brakes', 'disc brake rotors', 'fix disc brake rub', 'brakes rubbing', 'disc brake rubbing', 'sram hrd etap', 'fix bike brakes', 'fix bicycle brakes', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'park tool', 'continental', 'fizik', 'zipp', 'quarq', 'sram', 'jun17', 'sec-maint-mon', 'plma101', 'gc21s', 'r1', 'h3', 'gc11sas', '?', 'f3', '?', '?', '?']",Monday,4-6,4,2.64,5
432,Ok_H05MitG8,Is Riding In The Rain For Serious Or Stupid Cyclists? | GCN Show Ep. 359,26/11/2019,52:28.0,103301,2163,543,05:11:00,"['riding in rain', 'rain', 'weather', 'wet', 'wet weather', 'winter', 'winter cycling', 'riding in winter', 'commute', 'commuter', 'waterproof', 'snow', 'rust', 'rusty', 'stay dry', 'chain', 'rusty chain', 'bearings', 'lube', 'oil', 'clean', 'cleaning', 'jacket', 'cycling jacket', 'coat', 'training', 'outdoors', 'riding', 'workout', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'gcn show', 'the gcn show', 'GCN Cycling', 'velo', 'sir', 'chris opie', '?', 'gc21s', '?', 'gc11shs', '?', 'c3', 'r1', 'c1', 'h3', 'gc11sas', '?', 'n1', 'p1', '?', '?', '?', '?', '?', '?', '?3', '3795']",Tuesday,4-6,5,7.26,5
431,IGiBSCqAH7E,6 Off Road Skills That Will Help You Cycle Faster On The Road,10/01/2020,47:47.0,52116,1725,72,04:52:00,"['tips', 'skills', 'cycling skills', 'off-road', 'off road', 'cycling tips', 'orbea', 'gravel', 'gravel bike', 'bunny hop', 'wheelie', 'skid', 'drifting', 'driftGCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'sec-top-10', 'sca15', 'gc21s', '?', 'gc11shs', '?', 'c3', 'r1', 'c1', 'h3', 'gc11sas', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?19', '3840', 'grip', 'traction', 'bike handling', 'bike skills', 'tyre', 'tire']",Friday,4-6,4,4.61,5
431,wp0lcAXc0Fk,Kids Bike Sizes: How To Choose The Right Children's Bicycle,01/03/2017,05:00.0,378390,2157,207,05:49:00,"['kids bike', ""kid's bikes"", 'children bikes', 'isla bikes', 'bikes', 'bicycle', 'cycling', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bike fit', 'fit a kids bike', 'kids bike fit', 'childrens', 'how to fit a kids bike', 'kids bike sizes', 'mar17', 'sec-how-to', '?', '?', '?', '?']",Wednesday,4-6,5,1.08,5
431,Bo_w_yoCKEI,Top 8 Tips To Follow When Cycling Abroad,28/04/2022,01:49.0,59222,2159,199,05:59:00,"['cycling abroad', 'riding abroad', 'overseas', 'another country', 'country', 'travel', 'holiday', 'bike holiday', 'biking', 'riding', 'travelling', 'traveling', 'trip', 'bikepacking', 'europe', 'italy', 'new roads', 'rules', 'roads', 'culture', 'cyclotourism', 'tourism', 'weather', 'local', 'locals', 'language', 'lingo', 'daylight', 'light', 'food', 'fun', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'Top 10', 'GCN Cycling', 'velo', 'manon', 'sec-top-10', 'gc21s', 'c1', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?19', '?', '?', '?', '4679']",Thursday,4-6,5,6.75,5
430,EbFx1Qvv6jI,Riding With Peter Sagan & Oleg Tinkov ? Tour De France 2016 Rest Day Ride With Tinkoff,19/07/2016,00:00.0,163081,2154,245,05:17:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'Bikes', 'Bicycle (Product Category)', 'cycling workout', 'cycling training', 'velo', 'bicicletas', 'bici ciclismo', 'velo route', 'fahrrad', 'fiets', 'tinkoff', 'tour de france', 'peter sagan', 'oleg tinkov', 'alberto contador', 'peter sagan tour de france', 'tour de france stage win', 'rest day', 'gcn tour de france', 'le tour', 'le tour de france', 'jul16', 'sec-feature', 'pltdf16', 'gc11shs', 'gc04s1', 'gc18s', 'gc11sas', 'gc21s', 'c1', 'd1']",Tuesday,4-6,5,2.76,5
429,ZdqlW6J9pB4,Bad Cycling Habits You NEED To Avoid!,17/03/2022,00:24.0,80451,2145,238,05:11:00,"['habit', 'habits', 'ritual', 'rituals', 'bad', 'not good', 'not', 'good', 'bad habits', 'bad habit', 'avoid', 'avoids', 'mudguard', 'mud', 'guard', 'mud guard', 'mudguards', 'guards', 'mud guards', 'litter', 'litters', 'littering', 'fuel', 'fuelling', 'eat', 'eating', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'Top 10', 'GCN Cycling', 'velo', 'conor', 'dunne', 'sec-top-10', 'sca15', '?', 'c1', '?', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?19', '?', '?', '4637', 'snot', 'rocket', 'gear', 'gears', 'chain', 'grind', 'grinding', 'grinds', 'change']",Thursday,4-6,5,5.47,5
429,uszFFI2nxJw,GCN?s Essential French Cycling Phrases Vol. 1 | Tour de France 2018,09/07/2018,34:30.0,45388,1716,246,04:03:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'tour de france', 'tour', '105th tour', 'le tour', 'tour of france', 'french', 'french cycling phrases', 'french terms', 'maillot', 'rouleur', 'puncheur', 'grimpeur', 'sprinteur', 'break away', 'break', 'lead out', 'crash', 'bunch sprint', 'french vocab', 'vocabulary', 'learn french', 'cycling slang', 'GCN Cycling', 'Cycling tips', 'cycling workout', 'cycling training', 'velo', 'emma pooley', 'sec-top-10', 'gc04s1', 'h3', 'gc11sas', '?', '?', '?', '?', '?', '3290']",Monday,4-6,4,9.03,5
429,lxab7eXHM1c,Tour Down Under 2018 | Stage 6 Report,21/01/2018,56:11.0,54114,1718,33,04:54:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'Cycling Tips', 'cycling workout', 'cycling training', 'velo', 'HIGHLIGHTS', 'santos tour down under', 'tour down under stage 6', 'stage 6', 'tour down under 2018', 'andre greipel', 'peter sagan', 'caleb ewan', 'daryl impey', 'richie porte', 'bora-hansgrohe', 'uci worldtour', 'race report', 'sec-race-report']",Sunday,4-6,4,3.7,5
